cui,type,name
C0085474,bact,Sinorhizobium meliloti
C0085475,bact,Thermus thermophilus (bacterium)
C0085478,bact,Porphyromonas gingivalis
C0085479,bact,Fusobacterium nucleatum
C0085480,bact,Wolinella
C0085482,bact,Eikenella
C0085483,bact,Citrobacter freundii
C0085484,bact,Enterobacter cloacae
C0085485,bact,Pectobacterium carotovorum
C0085486,bact,Pectobacterium chrysanthemi
C0085487,bact,Gardnerella
C0085488,bact,Aggregatibacter actinomycetemcomitans
C0085489,bact,Actinobacillus pleuropneumoniae
C0085490,bact,Mannheimia haemolytica
C0085491,bact,Aeromonas hydrophila
C0085492,bact,Plesiomonas
C0085493,bact,Micrococcus luteus
C0085494,bact,Enterococcus
C0085495,bact,Enterococcus faecium
C0085498,bact,Gram-Positive Rods (bacteria)
C0085501,bact,Ureaplasma urealyticum
C0085504,bact,Chlamydophila pneumoniae
C0085508,bact,Helicobacter
C0085510,bact,Campylobacter coli
C0085520,bact,Streptococcus suis
C0085549,bact,Lactococcus
C0085957,bact,Bacillus Calmette-Guerin
C0086068,bact,Ehrlichia ruminantium
C0086300,bact,Chryseobacterium (Flavobacterium) meningosepticum
C0086819,bact,Plesiomonas shigelloides
C0086820,bact,Pleuropneumonia-Like Organisms
C0086948,bact,Saccharopolyspora erythraea
C0087170,bact,Wolinella succinogenes
C0121772,bact,Haemophilus influenzae type b
C0152140,bact,Brucella canis
C0162737,bact,Zymomonas
C0162785,bact,Serpulina
C0162786,bact,Brachyspira hyodysenteriae
C0206347,bact,Porphyromonas
C0206385,bact,Mobiluncus
C0221084,bact,Mycobacterium marinum
C0242631,bact,Bartonella henselae
C0242677,bact,Ehrlichia chaffeensis
C0242709,bact,Streptococcus zooepidemicus
C0242710,bact,Streptococcus equi
C0242938,bact,Prevotella intermedia
C0242946,bact,Prevotella
C0282676,bact,Burkholderia
C0300959,bact,Bordetella parapertussis
C0300960,bact,Brucella suis
C0302285,bact,Diphtheroids
C0307852,bact,Tice BCG
C0314746,bact,Cocci (bacteria)
C0314748,bact,Gram-positive spore-forming bacillus
C0314751,bact,Gram-positive diplococcus
C0314752,bact,Gram-negative bacillus
C0314754,bact,Gram-negative coccus
C0314755,bact,Gram-negative diplococcus
C0314756,bact,Gram-negative coccobacillus
C0314757,bact,Gram positive coccobacillus
C0314760,bact,Coliform bacteria
C0314782,bact,Mesoplasma florum
C0314785,bact,Acidaminococcus
C0314787,bact,Acinetobacter baumannii
C0314795,bact,Actinobacillus suis
C0314800,bact,Actinomadura
C0314818,bact,Actinomyces bovis
C0314820,bact,Actinomyces naeslundii
C0314829,bact,Aeromonas salmonicida
C0314833,bact,Aeromonas sobria
C0314835,bact,Aeromonas punctata (organism)
C0314836,bact,Aeromonas veronii
C0314840,bact,Alcaligenes faecalis
C0314845,bact,Achromobacter xylosoxidans
C0314863,bact,Arcanobacterium haemolyticum
C0314864,bact,Arthrobacter globiformis
C0314874,bact,Bacillus pumilus
C0314875,bact,Bacillus licheniformis
C0314876,bact,Paenibacillus polymyxa
C0314879,bact,Bacillus coagulans
C0314883,bact,Brevibacillus brevis
C0314884,bact,Lysinibacillus sphaericus
C0314885,bact,Sporosarcina pasteurii
C0314911,bact,Bacillus amyloliquefaciens
C0314917,bact,Bacillus smithii
C0314919,bact,Clostridium piliforme
C0314922,bact,Parabacteroides distasonis
C0314923,bact,Bacteroides ovatus
C0314924,bact,Bacteroides thetaiotaomicron
C0314925,bact,Bacteroides uniformis
C0314926,bact,Prevotella ruminicola
C0314937,bact,Porphyromonas endodontalis
C0314939,bact,Porphyromonas asaccharolytica
C0314942,bact,Bacteroides eggerthii
C0314961,bact,Tannerella forsythia
C0314966,bact,Bacteroides caccae
C0314972,bact,Bifidobacterium adolescentis
C0314974,bact,Bifidobacterium bifidum
C0314975,bact,Bifidobacterium breve
C0314977,bact,Bifidobacterium longum
C0314998,bact,Bordetella avium
C0315000,bact,Borrelia recurrentis
C0315001,bact,Borrelia hispanica
C0315003,bact,Borrelia duttonii
C0315007,bact,Borrelia persica
C0315017,bact,Borrelia turicatae
C0315021,bact,Brachyspira aalborgi
C0315033,bact,Brucella ovis
C0315034,bact,Butyrivibrio
C0315036,bact,Butyrivibrio fibrisolvens
C0315044,bact,Campylobacter lari
C0315045,bact,Helicobacter cinaedi
C0315047,bact,Campylobacter hyointestinalis
C0315050,bact,Campylobacter-like organism
C0315051,bact,Helicobacter-like organism
C0315052,bact,Capnocytophaga ochracea
C0315057,bact,Chromobacterium violaceum
C0315063,bact,Clostridium butyricum
C0315064,bact,Clostridium beijerinckii
C0315074,bact,Clostridium sordellii
C0315080,bact,Clostridium botulinum type A
C0315081,bact,Clostridium botulinum type B
C0315082,bact,Clostridium botulinum type C
C0315084,bact,Clostridium botulinum type E
C0315087,bact,Clostridium acetobutylicum
C0315088,bact,Clostridium histolyticum
C0315090,bact,Clostridium novyi
C0315096,bact,Clostridium septicum
C0315120,bact,Clostridium thermocellum
C0315122,bact,Clostridium baratii
C0315126,bact,Clostridium spiroforme
C0315127,bact,Blautia coccoides
C0315150,bact,Clostridium colinum
C0315163,bact,"Clostridium perfringens, type A"
C0315168,bact,Comamonas
C0315175,bact,Corynebacterium xerosis
C0315178,bact,Corynebacterium pseudodiphtheriticum
C0315180,bact,Corynebacterium bovis
C0315191,bact,Corynebacterium glutamicum
C0315194,bact,Corynebacterium jeikeium
C0315218,bact,Citrobacter koseri
C0315222,bact,Edwardsiella tarda
C0315223,bact,Edwardsiella ictaluri
C0315225,bact,Erwinia amylovora
C0315232,bact,Pantoea agglomerans
C0315241,bact,Pantoea ananatis
C0315250,bact,Cronobacter sakazakii
C0315255,bact,Enterobacter asburiae
C0315258,bact,Hafnia
C0315259,bact,Hafnia alvei
C0315260,bact,Klebsiella oxytoca
C0315266,bact,Kluyvera
C0315276,bact,Morganella morganii
C0315284,bact,Proteus rettgeri
C0315299,bact,Salmonella group O:4
C0315338,bact,Salmonella Sandiego
C0315365,bact,Salmonella Brandenburg
C0315417,bact,Salmonella Abortusequi
C0315444,bact,Salmonella choleraesuis
C0315458,bact,Salmonella Braenderup
C0315527,bact,Salmonella Tennessee
C0315582,bact,Salmonella Newport
C0315681,bact,Salmonella Albany
C0315737,bact,Salmonella Dublin
C0315884,bact,Salmonella Meleagridis
C0316477,bact,Salmonella Minnesota
C0317445,bact,Serratia liquefaciens
C0317454,bact,Xenorhabdus
C0317471,bact,Enterococcus durans
C0317474,bact,Enterococcus hirae
C0317499,bact,Anaerostipes hadrus
C0317563,bact,Gemella
C0317567,bact,Haemophilus haemolyticus
C0317568,bact,Haemophilus parainfluenzae
C0317569,bact,Haemophilus parasuis
C0317572,bact,Avibacterium paragallinarum
C0317578,bact,Haemophilus somnus
C0317587,bact,Lachnospira multipara
C0317588,bact,Lactobacillus delbrueckii
C0317589,bact,Lactobacillus jensenii
C0317593,bact,Lactobacillus salivarius
C0317597,bact,Lactobacillus casei rhamnosus
C0317603,bact,Lactobacillus fermentum
C0317604,bact,Lactobacillus brevis
C0317608,bact,Lactobacillus plantarum
C0317620,bact,Lactobacillus gasseri
C0317625,bact,Lactobacillus reuteri
C0317632,bact,Lactobacillus kefiri
C0317638,bact,Lactobacillus pentosus
C0317707,bact,Leptotrichia buccalis
C0317708,bact,Leuconostoc mesenteroides
C0317720,bact,Listeria innocua
C0317723,bact,Megasphaera
C0317726,bact,Arthrobacter agilis
C0317734,bact,Saccharopolyspora rectivirgula
C0317742,bact,Moraxella osloensis
C0317750,bact,Mycobacterium africanum
C0317751,bact,Mycobacterium kansasii
C0317755,bact,Mycobacterium terrae
C0317758,bact,Mycobacterium xenopi
C0317761,bact,Mycobacterium smegmatis
C0317763,bact,Mycobacterium fortuitum
C0317767,bact,Mycobacterium malmoense
C0317806,bact,Mycoplasma dispar
C0317807,bact,Mycoplasma gallisepticum
C0317808,bact,Mycoplasma conjunctivae
C0317810,bact,Mycoplasma synoviae
C0317812,bact,Mycoplasma pulmonis
C0317813,bact,Mycoplasma felis
C0317816,bact,Mycoplasma edwardii
C0317817,bact,Mycoplasma hyorhinis
C0317818,bact,Mycoplasma hyopneumoniae
C0317819,bact,Mycoplasma bovigenitalium
C0317820,bact,Mycoplasma agalactiae
C0317825,bact,Mycoplasma gateae
C0317828,bact,Mycoplasma hyosynoviae
C0317829,bact,Mycoplasma arginini
C0317830,bact,Mycoplasma ovipneumoniae
C0317831,bact,Mycoplasma orale
C0317836,bact,Mycoplasma cynos
C0317838,bact,Mycoplasma hominis
C0317850,bact,Mycoplasma bovis
C0317851,bact,Mycoplasma canadense
C0317852,bact,Mycoplasma alkalescens
C0317863,bact,Mycoplasma californicum
C0317872,bact,Mycoplasma genitalium
C0317883,bact,Neisseria mucosa
C0317887,bact,Neisseria lactamica
C0317893,bact,Neisseria sicca
C0317896,bact,Nocardia brasiliensis
C0317900,bact,Nocardia farcinica
C0317920,bact,Cellulosimicrobium cellulans
C0317923,bact,Oligella urethralis
C0317926,bact,Pasteurella pneumotropica
C0317930,bact,Avibacterium avium
C0317934,bact,Gallibacterium anatis
C0317947,bact,Finegoldia magna
C0317951,bact,Propionibacterium freudenreichii
C0317955,bact,Propionibacterium avidum
C0317959,bact,Methylobacterium extorquens
C0317966,bact,Pseudomonas syringae
C0317968,bact,Pseudomonas stutzeri
C0317975,bact,Ralstonia solanacearum
C0317980,bact,Brevundimonas vesicularis
C0318006,bact,Burkholderia glumae
C0318018,bact,Burkholderia pyrrocinia
C0318028,bact,Pseudomonas fragi
C0318039,bact,Pseudomonas oleovorans
C0318051,bact,Rhodococcus erythropolis
C0318074,bact,Ruminococcus
C0318078,bact,Ruminococcus gnavus
C0318086,bact,Selenomonas
C0318099,bact,Spirillum minus
C0318100,bact,Sphingobacterium
C0318101,bact,Sphingobacterium multivorum
C0318113,bact,Staphylococcus hominis
C0318114,bact,Staphylococcus haemolyticus
C0318115,bact,Staphylococcus simulans
C0318116,bact,Staphylococcus intermedius
C0318118,bact,Staphylococcus hyicus
C0318121,bact,Staphylococcus xylosus
C0318123,bact,Staphylococcus sciuri
C0318125,bact,Staphylococcus lentus
C0318137,bact,Rothia mucilaginosa
C0318138,bact,Streptobacillus moniliformis
C0318141,bact,Streptococcus cristatus
C0318143,bact,Streptococcus dysgalactiae
C0318146,bact,Streptococcus mitis
C0318147,bact,Streptococcus anginosus
C0318150,bact,Streptococcus uberis
C0318153,bact,Alpha-hemolytic streptococcus
C0318154,bact,Beta-hemolytic streptococcus
C0318155,bact,Gamma-hemolytic streptococcus
C0318157,bact,Streptococcus viridans group
C0318158,bact,Group C streptococcus
C0318161,bact,"Streptococcus, group F"
C0318162,bact,"Streptococcus, group G"
C0318171,bact,"Streptococcus, group R"
C0318174,bact,Streptococcus oralis
C0318176,bact,Enterococcus cecorum
C0318179,bact,Streptococcus salivarius
C0318180,bact,Streptococcus thermophilus
C0318185,bact,Streptococcus canis
C0318186,bact,Streptococcus iniae
C0318210,bact,Thermoactinomyces vulgaris
C0318214,bact,Treponema paraluiscuniculi
C0318222,bact,Treponema denticola
C0318239,bact,Ureaplasma diversum
C0318241,bact,Veillonella parvula
C0318248,bact,Vibrio cholerae O1
C0318255,bact,Vibrio alginolyticus
C0318256,bact,Vibrio vulnificus
C0318258,bact,Vibrio mimicus
C0318260,bact,Vibrio fluvialis
C0318269,bact,Vibrio proteolyticus
C0318276,bact,Aliivibrio fischeri
C0318288,bact,Campylobacter rectus
C0318290,bact,Stenotrophomonas maltophilia
C0318297,bact,Flavobacterium columnare
C0318310,bact,Afipia felis
C0318312,bact,Rickettsia australis
C0318313,bact,Rickettsia akari
C0318324,bact,Bartonella bacilliformis
C0318328,bact,Ehrlichia canis
C0318329,bact,Anaplasma phagocytophilum
C0318331,bact,Neorickettsia sennetsu
C0318332,bact,Neorickettsia risticii
C0318333,bact,Anaplasma platys
C0318342,bact,Anaplasma marginale
C0318348,bact,Mycoplasma haemofelis
C0318350,bact,Mycoplasma haemocanis
C0318352,bact,Mycoplasma ovis
C0318353,bact,Mycoplasma suis
C0331716,bact,Microcystis
C0331718,bact,Microcystis aeruginosa
C0331722,bact,Lyngbya majuscula
C0348055,bact,Streptococcus gordonii
C0348061,bact,Leptotrichia
C0376587,bact,Chlorobi
C0376624,bact,Escherichia coli O157-H7
C0376625,bact,Escherichia coli O157
C0392411,bact,Acinetobacter lwoffii
C0445625,bact,"Staphylococcus, coagulase negative (organism)"
C0445647,bact,Lactococcus garvieae
C0445656,bact,Pediococcus pentosaceus
C0445672,bact,Nutritionally variant streptococci
C0445728,bact,Lactobacillus johnsonii
C0445733,bact,Lactose fermenter
C0445750,bact,Salmonella enterica
C0445752,bact,Salmonella Heidelberg
C0445761,bact,Pantoea
C0445766,bact,Non-Enterobacteriaceae
C0445767,bact,Fermentative Gram-negative bacillus
C0445775,bact,Aeromonas jandaei
C0445790,bact,Bibersteinia trehalosi
C0445801,bact,Non-fermentative Gram-negative bacillus
C0445806,bact,Achromobacter denitrificans
C0445813,bact,Methylobacterium
C0445839,bact,Sphingomonas
C0445842,bact,Stenotrophomonas
C0445846,bact,Afipia
C0445860,bact,Campylobacter upsaliensis
C0445866,bact,Ehrlichia ewingii
C0445868,bact,Helicobacter felis
C0445870,bact,Helicobacter muridarum
C0445872,bact,Helicobacter acinonychis
C0445873,bact,Helicobacter mustelae
C0445891,bact,Rickettsia japonica
C0445894,bact,Arcobacter
C0445910,bact,Mycobacterium abscessus
C0445922,bact,Borrelia garinii
C0445927,bact,Leptospira noguchii
C0445946,bact,Bilophila
C0445949,bact,Prevotella dentalis
C0445951,bact,Desulfovibrio desulfuricans
C0445954,bact,Anaerobic Gram-positive bacillus
C0445993,bact,Thermoanaerobacterium thermosaccharolyticum
C0449557,bact,Escherichia coli serotype
C0483226,bact,Acid-fast bacillus
C0522373,bact,Coccobacilli
C0522374,bact,Pyogenic bacterium
C0522379,bact,Haemophilus influenzae type a
C0522384,bact,Legionella pneumophila serogroup 1
C0525033,bact,Probiotics
C0544115,bact,Clostridium novyii - type B
C0544144,bact,Haemophilus suis
C0544157,bact,Deinococcus radiodurans
C0544178,bact,Vibrio anguillarum
C0563199,bact,bacterial cell
C0579230,bact,Streptococcus suis type 2
C0579231,bact,Lancefield group streptococcus
C0579233,bact,Streptococcus agalactiae
C0579364,bact,Salmonella Bovismorbificans
C0579412,bact,Salmonella Natal
C0580247,bact,Enteropathogenic Escherichia coli
C0580794,bact,Shiga-Toxigenic Escherichia coli
C0580795,bact,Enteroinvasive Escherichia coli
C0580796,bact,Enteroadherent Escherichia coli
C0580797,bact,Enterotoxigenic Escherichia coli
C0596533,bact,Escherichia coli K12
C0597134,bact,oral bacteria
C0597233,bact,photosynthetic bacteria
C0597955,bact,acid-fast bacteria
C0599752,bact,intestinal bacteria
C0600148,bact,Actinobacteria class
C0600414,bact,Enterohemorrhagic Escherichia coli
C0600492,bact,Cupriavidus necator
C0600494,bact,Thermotoga maritima
C0600559,bact,Bradyrhizobium
C0684060,bact,prokaryote organisms
C0686835,bact,Magnetotactic Bacteria
C0728888,bact,Enterobacter aerogenes
C0729681,bact,Bartonella clarridgeiae
C0729688,bact,Orientia
C0729691,bact,Rickettsia helvetica
C0751985,bact,Proteobacteria
C0751986,bact,Alphaproteobacteria
C0751987,bact,Betaproteobacteria
C0751988,bact,Gammaproteobacteria
C0752001,bact,Wolbachia
C0752002,bact,Sinorhizobium
C0752009,bact,Xanthobacter
C0752014,bact,Vitreoscilla
C0752021,bact,Halorhodospira halophila
C0752028,bact,Azoarcus
C0752032,bact,Methylophilus methylotrophus
C0752042,bact,Photorhabdus luminescens
C0752043,bact,Photorhabdus
C0806060,bact,Escherichia coli K88
C0806061,bact,Escherichia coli K99
C0872165,bact,Enteroaggregative Escherichia coli
C0887836,bact,Citrobacter rodentium
C0916928,bact,Chlamydia muridarum
C0949472,bact,Borrelia afzelii
C0995234,bact,Lysobacter
C0995235,bact,Lysobacter enzymogenes
C0995259,bact,Gemmata obscuriglobus
C0995261,bact,Rubinisphaera brasiliensis
C0995274,bact,Methylocystis
C0995286,bact,Aquaspirillum serpens
C0995293,bact,Achromobacter lyticus
C0995295,bact,Pseudoalteromonas haloplanktis
C0995303,bact,Thermus aquaticus
C0995308,bact,Pseudoalteromonas atlantica
C0995321,bact,Xanthomonas oryzae
C0995357,bact,Moraxellaceae
C0995401,bact,Roseburia
C0995403,bact,Syntrophomonas
C0995445,bact,Wolbachia pipientis
C0995456,bact,Bacteroidetes
C0995538,bact,Synechocystis sp.
C0995545,bact,Spirulina sp.
C0995546,bact,Oscillatoria
C0995550,bact,Anabaena sp.
C0995554,bact,Nostoc
C0995557,bact,Nostoc sp.
C0995569,bact,Phormidium
C0995582,bact,Prochlorococcus
C0995601,bact,Deinococcus
C0995611,bact,Atopobium
C0995615,bact,Bacillus intermedius
C0995629,bact,Bacillus thermoproteolyticus
C0995638,bact,Bacillus simplex
C0995644,bact,Thermoanaerobacter thermohydrosulfuricus
C0995650,bact,Sporosarcina
C0995660,bact,Renibacterium salmoninarum
C0995661,bact,Alloiococcus otitis
C0995665,bact,Pseudarthrobacter oxydans
C0995681,bact,Coryneform bacteria
C0995713,bact,Actinoplanes teichomyceticus
C0995716,bact,Actinoplanes sp.
C0995724,bact,Micromonospora viridifaciens
C0995728,bact,Streptomyces albogriseolus
C0995729,bact,Streptomyces albus
C0995734,bact,Streptomyces avidinii
C0995740,bact,Streptomyces clavuligerus
C0995750,bact,Streptomyces hygroscopicus
C0995751,bact,Amycolatopsis lactamdurans
C0995752,bact,Streptomyces lavendulae
C0995765,bact,Streptomyces rimosus
C0995768,bact,Streptomyces scabiei
C0995800,bact,Streptomyces noursei
C0995821,bact,Thermomonospora curvata
C0995822,bact,Thermobifida fusca
C0995830,bact,Tropheryma whipplei
C0995836,bact,Tsukamurella
C0995864,bact,Spiroplasma mirum
C0995874,bact,Methanobrevibacter
C0995957,bact,Thermotoga neapolitana
C0995990,bact,Epulopiscium
C0996013,bact,Thermotogales
C0996219,bact,Candidatus Legionella jeonii
C0996228,bact,Carnobacterium
C1000604,bact,Rarobacter
C1001866,bact,Bifidobacterium animalis
C1001883,bact,Lyngbya
C1001943,bact,Ornithobacterium rhinotracheale
C1002315,bact,Streptomyces pilosus
C1002615,bact,Dolosigranulum
C1002661,bact,Leptospira kirschneri
C1003854,bact,Helcococcus
C1003868,bact,Helicobacter hepaticus
C1003872,bact,sulfur-oxidizing symbionts
C1004293,bact,Coprococcus
C1004762,bact,Mycobacterium interjectum
C1004769,bact,Streptomyces avermitilis
C1004774,bact,Amycolatopsis mediterranei
C1004782,bact,Mycoplasma agassizii
C1004784,bact,Phytoplasma
C1004798,bact,Thermoanaerobacterium thermosulfurigenes
C1004815,bact,Exiguobacterium
C1005706,bact,Streptomyces mobaraensis
C1005801,bact,Streptomyces viridosporus
C1005825,bact,Nitrosospira
C1006805,bact,Helicobacter bilis
C1007170,bact,Paenarthrobacter ureafaciens
C1008791,bact,Streptomyces nodosus
C1008916,bact,Sutterella
C1009290,bact,Actinobacillus sp.
C1009400,bact,Brevundimonas
C1010174,bact,Sinorhizobium sp.
C1010467,bact,Rickettsia felis
C1010927,bact,Paenarthrobacter aurescens
C1011299,bact,Paenibacillus
C1011585,bact,Sulfurospirillum barnesii
C1011648,bact,Microcystis viridis
C1011854,bact,Leucothrix
C1012414,bact,Abiotrophia
C1012452,bact,endosymbiotic eubacteria
C1013303,bact,Borrelia miyamotoi
C1013514,bact,Streptomyces sulphureus
C1014144,bact,Ralstonia
C1014409,bact,Candidatus Arthromitus
C1014432,bact,Candidatus Arthromitus sp. SFB-mouse
C1015949,bact,Mycoplasma yeatsii
C1016768,bact,Brachyspira pilosicoli
C1017401,bact,Janibacter
C1018233,bact,Salmonella bongori
C1018347,bact,Brevibacillus choshinensis
